,Depth_ft,Caliper_in,source_file,Diameter_auger_in,calibrated_in,calibrated_cm,Well_Diameter_Deviation_Percentage,Depth [m]
15310,102.105,5.06454,BW5D_caliper_20210910.LAS,6,6.427998201794319,16.32711543255757,7.133303363238645,-31.121604
15311,102.005,5.02987,BW5D_caliper_20210910.LAS,6,6.3917604444234275,16.235071528835505,6.529340740390459,-31.091124
15312,101.905,5.02875,BW5D_caliper_20210910.LAS,6,6.390589798670459,16.232098088622966,6.509829977840982,-31.060644000000003
15313,101.806,5.01589,BW5D_caliper_20210910.LAS,6,6.377148276899774,16.197956623325428,6.285804614996238,-31.0304688
15314,101.706,5.02484,BW5D_caliper_20210910.LAS,6,6.386502990729295,16.22171759645241,6.44171651215492,-30.999988800000004
15315,101.606,5.02008,BW5D_caliper_20210910.LAS,6,6.381527746279181,16.20908047554912,6.358795771319681,-30.9695088
15316,101.507,5.09558,BW5D_caliper_20210910.LAS,6,6.460441812662287,16.409522204162208,7.674030211038119,-30.939333600000005
15317,101.407,5.08775,BW5D_caliper_20210910.LAS,6,6.452257744585735,16.388734671247768,7.537629076428913,-30.9088536
15318,101.307,5.10509,BW5D_caliper_20210910.LAS,6,6.470381849368291,16.43476989739546,7.839697489471516,-30.878373600000003
15319,101.207,5.1118,BW5D_caliper_20210910.LAS,6,6.477395271691876,16.452583990097363,7.956587861531261,-30.8478936
15320,101.108,5.19987,BW5D_caliper_20210910.LAS,6,6.569447746213203,16.686397275381534,9.490795770220045,-30.817718400000004
15321,101.008,5.31955,BW5D_caliper_20210910.LAS,6,6.694539606673204,17.00413060094994,11.575660111220065,-30.7872384
15322,100.908,5.37799,BW5D_caliper_20210910.LAS,6,6.755622229711995,17.159280463468466,12.59370382853325,-30.756758400000002
15323,100.809,5.29746,BW5D_caliper_20210910.LAS,6,6.671450709634756,16.945484802472283,11.190845160579272,-30.7265832
15324,100.709,5.63383,BW5D_caliper_20210910.LAS,6,7.023031166711384,17.838499163446915,17.050519445189728,-30.696103200000003
15325,100.609,5.61006,BW5D_caliper_20210910.LAS,6,6.998186301043484,17.77539320465045,16.636438350724735,-30.6656232
15326,100.509,5.44873,BW5D_caliper_20210910.LAS,6,6.829561051644988,17.34708507117827,13.826017527416465,-30.6351432
15327,100.41,5.37603,BW5D_caliper_20210910.LAS,6,6.753573599644302,17.154076943096527,12.559559994071693,-30.604968
15328,100.31,5.42888,BW5D_caliper_20210910.LAS,6,6.8088134461124765,17.29438615312569,13.480224101874608,-30.574488000000002
15329,100.21,5.3861,BW5D_caliper_20210910.LAS,6,6.76409895922679,17.18081135643605,12.734982653779836,-30.544007999999998
15330,100.111,5.38022,BW5D_caliper_20210910.LAS,6,6.757953069023708,17.165200795320217,12.632551150395136,-30.513832800000003
15331,100.011,5.69758,BW5D_caliper_20210910.LAS,6,7.08966390488255,18.007746318401676,18.161065081375835,-30.4833528
15332,99.9112,5.82285,BW5D_caliper_20210910.LAS,6,7.2205985419131675,18.340320296459446,20.343309031886125,-30.45293376
15333,99.8114,5.94588,BW5D_caliper_20210910.LAS,6,7.349191887437851,18.66694739409214,22.48653145729751,-30.422514720000002
15334,99.7117,6.15307,BW5D_caliper_20210910.LAS,6,7.565750899542694,19.217007284838445,26.095848325711568,-30.39212616
15335,99.612,5.87849,BW5D_caliper_20210910.LAS,6,7.2787545505695395,18.48803655844663,21.312575842825655,-30.3617376
15336,99.5123,5.6836,BW5D_caliper_20210910.LAS,6,7.075051737358897,17.9706314128916,17.917528955981613,-30.33134904
15337,99.4126,5.71771,BW5D_caliper_20210910.LAS,6,7.110704171853304,18.061188596507392,18.51173619755507,-30.30096048
15338,99.3129,5.70094,BW5D_caliper_20210910.LAS,6,7.093175842141454,18.016666639039293,18.219597369024232,-30.270571920000002
15339,99.2132,5.77783,BW5D_caliper_20210910.LAS,6,7.173542763521546,18.220798619344727,19.55904605869243,-30.240183360000003
15340,99.1135,5.54603,BW5D_caliper_20210910.LAS,6,6.931260901434077,17.605402689642556,15.521015023901278,-30.2097948
15341,99.0138,5.9881,BW5D_caliper_20210910.LAS,6,7.393321051447052,18.779035470675513,23.222017524117536,-30.179406240000002
15342,98.9141,5.56812,BW5D_caliper_20210910.LAS,6,6.954349798472525,17.664048488120216,15.905829974542085,-30.149017680000004
15343,98.8144,5.42692,BW5D_caliper_20210910.LAS,6,6.806764816044781,17.289182632753747,13.446080267413022,-30.118629120000005
15344,98.7146,5.21693,BW5D_caliper_20210910.LAS,6,6.587279189557518,16.731689141476096,9.787986492625295,-30.088210080000003
15345,98.6149,5.45544,BW5D_caliper_20210910.LAS,6,6.8365744739685725,17.364899163880175,13.942907899476209,-30.057821520000005
15346,98.5152,5.45152,BW5D_caliper_20210910.LAS,6,6.832477213833185,17.35449212313629,13.87462023055308,-30.02743296
15347,98.4155,5.67913,BW5D_caliper_20210910.LAS,6,7.070379606541247,17.95876420061477,17.83966010902079,-29.9970444
15348,98.3158,5.46746,BW5D_caliper_20210910.LAS,6,6.8491380114245315,17.39681054901831,14.152300190408859,-29.96665584
15349,98.2161,5.49403,BW5D_caliper_20210910.LAS,6,6.876909491474851,17.46735010834612,14.615158191247524,-29.93626728
15350,98.1164,5.40595,BW5D_caliper_20210910.LAS,6,6.7848465647593015,17.233510274488626,13.08077607932169,-29.90587872
15351,98.0167,5.67493,BW5D_caliper_20210910.LAS,6,7.065989684967618,17.94761379981775,17.766494749460296,-29.875490160000002
15352,97.917,5.59049,BW5D_caliper_20210910.LAS,6,6.9777313569492145,17.723437646651004,16.295522615820243,-29.845101600000003
15353,97.8173,5.69283,BW5D_caliper_20210910.LAS,6,7.084699112626659,17.995135746071714,18.078318543777648,-29.81471304
15354,97.7176,5.39309,BW5D_caliper_20210910.LAS,6,6.771405042988617,17.199368809191085,12.856750716476947,-29.784324480000002
15355,97.6178,5.27509,BW5D_caliper_20210910.LAS,6,6.648069151158066,16.886095643941488,10.8011525193011,-29.753905440000004
15356,97.5181,5.12326,BW5D_caliper_20210910.LAS,6,6.489373486271352,16.483008655129233,8.156224771189196,-29.723516880000002
15357,97.4184,5.26363,BW5D_caliper_20210910.LAS,6,6.636090936578591,16.85567097890962,10.601515609643181,-29.693128320000003
15358,97.3187,5.39169,BW5D_caliper_20210910.LAS,6,6.769941735797406,17.19565200892541,12.832362263290106,-29.662739760000004
15359,97.219,5.64921,BW5D_caliper_20210910.LAS,6,7.0391066414262475,17.87933086922267,17.318444023770795,-29.6323512
15360,97.1193,5.3942,BW5D_caliper_20210910.LAS,6,6.772565236547361,17.202315700830297,12.876087275789358,-29.60196264
15361,97.0196,5.46271,BW5D_caliper_20210910.LAS,6,6.844173219168641,17.384199976688347,14.069553652810685,-29.57157408
15362,96.9199,5.39784,BW5D_caliper_20210910.LAS,6,6.776369835244508,17.21197938152105,12.939497254075135,-29.541185520000003
15363,96.8202,5.39281,BW5D_caliper_20210910.LAS,6,6.771112381550375,17.198625449137953,12.85187302583958,-29.51079696
15364,96.7205,5.38973,BW5D_caliper_20210910.LAS,6,6.767893105729713,17.19044848855347,12.798218428828548,-29.4804084
15365,96.6208,5.48144,BW5D_caliper_20210910.LAS,6,6.863750178948185,17.43392545452839,14.395836315803079,-29.450019840000003
15366,96.521,5.24126,BW5D_caliper_20210910.LAS,6,6.6127093781019015,16.79628182037883,10.211822968365025,-29.4196008
15367,96.4213,5.12997,BW5D_caliper_20210910.LAS,6,6.496386908594936,16.500822747831137,8.273115143248939,-29.389212240000003
15368,96.3216,5.14004,BW5D_caliper_20210910.LAS,6,6.506912268177425,16.52755716117066,8.448537802957084,-29.358823680000004
15369,96.2219,5.33493,BW5D_caliper_20210910.LAS,6,6.710615081388068,17.044962306725694,11.843584689801128,-29.32843512
15370,96.1222,5.41098,BW5D_caliper_20210910.LAS,6,6.790104018453435,17.246864206871724,13.168400307557246,-29.298046560000003
15371,96.0225,5.37603,BW5D_caliper_20210910.LAS,6,6.753573599644302,17.154076943096527,12.559559994071693,-29.267658
15372,95.9228,5.25971,BW5D_caliper_20210910.LAS,6,6.631993676443203,16.845263938165736,10.533227940720053,-29.23726944
15373,95.8231,5.25104,BW5D_caliper_20210910.LAS,6,6.622931624051925,16.82224632509189,10.382193734198752,-29.20688088
15374,95.7234,5.28795,BW5D_caliper_20210910.LAS,6,6.6615106729287525,16.920237109239032,11.025177882145876,-29.17649232
15375,95.6237,5.28544,BW5D_caliper_20210910.LAS,6,6.658887172178797,16.913573417334145,10.981452869646624,-29.146103760000003
15376,95.524,5.14619,BW5D_caliper_20210910.LAS,6,6.513340367624525,16.543884533766292,8.555672793742081,-29.1157152
15377,95.4242,5.05056,BW5D_caliper_20210910.LAS,6,6.4133860342706654,16.29000052704749,6.889767237844424,-29.085296160000002
15378,95.3245,4.99576,BW5D_caliper_20210910.LAS,6,6.35610800992902,16.14451434521971,5.935133498817002,-29.0549076
15379,95.2248,5.02232,BW5D_caliper_20210910.LAS,6,6.383869037785117,16.215027355974197,6.3978172964186175,-29.02451904
15380,95.1251,5.10173,BW5D_caliper_20210910.LAS,6,6.466869912109388,16.425849576757845,7.781165201823133,-28.994130480000003
15381,95.0254,5.13361,BW5D_caliper_20210910.LAS,6,6.500191507292082,16.51048642852189,8.336525121534704,-28.963741920000004
15382,94.9257,4.82016,BW5D_caliper_20210910.LAS,6,6.172567479374405,15.678321397610988,2.8761246562400826,-28.93335336
15383,94.826,4.55873,BW5D_caliper_20210910.LAS,6,5.8993157658044,14.984262045143176,-1.678070569926667,-28.9029648
15384,94.7263,4.48575,BW5D_caliper_20210910.LAS,6,5.823035652365473,14.7905105570083,-2.949405793908788,-28.87257624
15385,94.6266,4.19048,BW5D_caliper_20210910.LAS,6,5.514413713545078,14.0066108324045,-8.093104774248694,-28.84218768
15386,94.5269,4.88727,BW5D_caliper_20210910.LAS,6,6.242712154804475,15.856488873203366,4.045202580074584,-28.81179912
15387,94.4272,5.63131,BW5D_caliper_20210910.LAS,6,7.020397213767207,17.831808922968705,17.006620229453443,-28.78141056
15388,94.3274,5.60251,BW5D_caliper_20210910.LAS,6,6.9902948944051735,17.75534903178914,16.50491490675289,-28.75099152
15389,94.2277,5.61342,BW5D_caliper_20210910.LAS,6,7.001698238302388,17.784313525288066,16.69497063837313,-28.72060296
15390,94.128,5.37966,BW5D_caliper_20210910.LAS,6,6.757367746147224,17.16371407521395,12.622795769120406,-28.690214400000002
15391,94.0283,5.47305,BW5D_caliper_20210910.LAS,6,6.8549807879951485,17.411651201507677,14.249679799919143,-28.659825840000003
15392,93.9286,5.40008,BW5D_caliper_20210910.LAS,6,6.778711126750443,17.217926261946126,12.978518779174056,-28.62943728
15393,93.8289,5.36988,BW5D_caliper_20210910.LAS,6,6.747145500197201,17.13774957050089,12.452425003286677,-28.599048720000003
15394,93.7292,5.6425,BW5D_caliper_20210910.LAS,6,7.032093219102663,17.861516776520762,17.201553651711045,-28.568660160000004
15395,93.6295,5.64082,BW5D_caliper_20210910.LAS,6,7.0303372504732105,17.857056616201955,17.172287507886843,-28.538271599999998
15396,93.5298,5.93022,BW5D_caliper_20210910.LAS,6,7.332823751284746,18.625372328263254,22.2137291880791,-28.50788304
15397,93.4301,5.86926,BW5D_caliper_20210910.LAS,6,7.269107175301777,18.463532225266512,21.151786255029613,-28.47749448
15398,93.3303,5.77755,BW5D_caliper_20210910.LAS,6,7.173250102083304,18.22005525929159,19.554168368055066,-28.44707544
15399,93.2306,5.6425,BW5D_caliper_20210910.LAS,6,7.032093219102663,17.861516776520762,17.201553651711045,-28.41668688
15400,93.1309,5.41182,BW5D_caliper_20210910.LAS,6,6.79098200276816,17.249094287031127,13.183033379469341,-28.38629832
15401,93.0312,5.50241,BW5D_caliper_20210910.LAS,6,6.8856684302336655,17.489597812793512,14.761140503894424,-28.35590976
15402,92.9315,5.46578,BW5D_caliper_20210910.LAS,6,6.847382042795079,17.3923503886995,14.123034046584651,-28.3255212
15403,92.8318,5.61817,BW5D_caliper_20210910.LAS,6,7.006663030558279,17.796924097618028,16.77771717597132,-28.295132640000002
15404,92.7321,5.70821,BW5D_caliper_20210910.LAS,6,7.1007745873415224,18.035967451847466,18.346243122358707,-28.264744080000003
15405,92.6324,5.50633,BW5D_caliper_20210910.LAS,6,6.889765690369053,17.500004853537394,14.829428172817552,-28.23435552
15406,92.5327,5.46467,BW5D_caliper_20210910.LAS,6,6.8462218492363345,17.38940349706029,14.10369748727224,-28.203966960000002
15407,92.433,5.33744,BW5D_caliper_20210910.LAS,6,6.713238582138023,17.051625998630577,11.88730970230038,-28.173578400000004
15408,92.3333,5.29159,BW5D_caliper_20210910.LAS,6,6.665315271625898,16.929900789929782,11.088587860431637,-28.143189839999998
15409,92.2335,5.24937,BW5D_caliper_20210910.LAS,6,6.621186107616696,16.817812713346406,10.353101793611597,-28.112770800000003
15410,92.1338,5.28795,BW5D_caliper_20210910.LAS,6,6.6615106729287525,16.920237109239032,11.025177882145876,-28.08238224
15411,92.0341,5.23958,BW5D_caliper_20210910.LAS,6,6.61095340947245,16.791821660060023,10.182556824540834,-28.05199368
15412,91.9344,5.23846,BW5D_caliper_20210910.LAS,6,6.6097827637194815,16.788848219847484,10.16304606199136,-28.02160512
15413,91.8347,5.32933,BW5D_caliper_20210910.LAS,6,6.7047618526232275,17.030095105662998,11.746030877053792,-27.99121656
15414,91.735,5.44565,BW5D_caliper_20210910.LAS,6,6.826341775824326,17.33890811059379,13.772362930405432,-27.960828000000003
15415,91.6353,5.73114,BW5D_caliper_20210910.LAS,6,7.124741468694696,18.09684333048453,18.745691144911593,-27.93043944
15416,91.5356,5.51556,BW5D_caliper_20210910.LAS,6,6.899413065636815,17.52450918671751,14.990217760613586,-27.900050880000002
15417,91.4359,5.57539,BW5D_caliper_20210910.LAS,6,6.961948543672593,17.683349300928384,16.032475727876548,-27.869662320000003
15418,91.3362,5.63495,BW5D_caliper_20210910.LAS,6,7.0242018124643515,17.841472603659454,17.070030207739194,-27.839273760000005
15419,91.2365,5.73729,BW5D_caliper_20210910.LAS,6,7.131169568141797,18.113170703080165,18.85282613569661,-27.808885200000002
15420,91.1367,5.59273,BW5D_caliper_20210910.LAS,6,6.980072648455151,17.729384527076082,16.33454414091918,-27.778466160000004
15421,91.037,5.52646,BW5D_caliper_20210910.LAS,6,6.910805957339806,17.553447131643107,15.180099288996773,-27.748077600000002
15422,90.9373,5.46355,BW5D_caliper_20210910.LAS,6,6.845051203483367,17.38643005684775,14.08418672472278,-27.71768904
15423,90.8376,5.47893,BW5D_caliper_20210910.LAS,6,6.8611266781982305,17.427261762623505,14.352111303303841,-27.68730048
15424,90.7379,5.57707,BW5D_caliper_20210910.LAS,6,6.963704512302045,17.687809461247195,16.061741871700754,-27.65691192
15425,90.6382,5.57763,BW5D_caliper_20210910.LAS,6,6.964289835178529,17.689296181353463,16.071497252975483,-27.62652336
15426,90.5385,5.50297,BW5D_caliper_20210910.LAS,6,6.886253753110149,17.49108453289978,14.770895885169155,-27.5961348
15427,90.4388,5.47669,BW5D_caliper_20210910.LAS,6,6.858785386692293,17.421314882198427,14.31308977820489,-27.565746240000003
15428,90.3391,5.50325,BW5D_caliper_20210910.LAS,6,6.886546414548391,17.491827892952912,14.77577357580652,-27.53535768
15429,90.2394,5.29606,BW5D_caliper_20210910.LAS,6,6.669987402443547,16.941768002206608,11.166456707392447,-27.504969120000002
15430,90.1397,5.29047,BW5D_caliper_20210910.LAS,6,6.66414462587293,16.926927349717243,11.069077097882163,-27.474580560000003
15431,90.0399,5.30501,BW5D_caliper_20210910.LAS,6,6.679342116273068,16.96552897533359,11.32236860455113,-27.44416152
15432,89.9402,5.32682,BW5D_caliper_20210910.LAS,6,6.7021383518732724,17.02343141375811,11.70230586455454,-27.413772960000003
15433,89.8405,5.42552,BW5D_caliper_20210910.LAS,6,6.805301508853572,17.28546583248807,13.421691814226197,-27.383384400000004
15434,89.7408,5.44286,BW5D_caliper_20210910.LAS,6,6.823425613636129,17.331501058635766,13.723760227268814,-27.35299584
15435,89.6411,5.44146,BW5D_caliper_20210910.LAS,6,6.821962306444919,17.327784258370095,13.699371774081989,-27.32260728
15436,89.5414,5.4409,BW5D_caliper_20210910.LAS,6,6.8213769835684355,17.326297538263827,13.689616392807258,-27.29221872
15437,89.4417,5.53569,BW5D_caliper_20210910.LAS,6,6.920453332607569,17.577951464823226,15.340888876792821,-27.26183016
15438,89.342,5.66291,BW5D_caliper_20210910.LAS,6,7.053426147511659,17.915702414679615,17.55710245852765,-27.2314416
15439,89.2423,5.72918,BW5D_caliper_20210910.LAS,6,7.122692838627002,18.091639810112586,18.711547310450037,-27.20105304
15440,89.1426,5.63523,BW5D_caliper_20210910.LAS,6,7.024494473902594,17.84221596371259,17.07490789837657,-27.170664480000003
15441,89.0429,5.38246,BW5D_caliper_20210910.LAS,6,6.760294360529644,17.171147675745296,12.671572675494073,-27.14027592
15442,88.9431,5.2379,BW5D_caliper_20210910.LAS,6,6.609197440842998,16.787361499741213,10.153290680716626,-27.109856880000002
15443,88.8434,5.22448,BW5D_caliper_20210910.LAS,6,6.595170596195828,16.751733314337404,9.919509936597137,-27.079468320000004
15444,88.7437,5.32039,BW5D_caliper_20210910.LAS,6,6.69541759098793,17.006360681109342,11.590293183132161,-27.04907976
15445,88.644,5.25803,BW5D_caliper_20210910.LAS,6,6.630237707813752,16.84080377784693,10.503961796895862,-27.018691200000003
15446,88.5443,5.29103,BW5D_caliper_20210910.LAS,6,6.664729948749414,16.92841406982351,11.078832479156892,-26.988302640000004
15447,88.4446,5.26782,BW5D_caliper_20210910.LAS,6,6.640470405957998,16.866794831133316,10.67450676596664,-26.95791408
15448,88.3449,5.22504,BW5D_caliper_20210910.LAS,6,6.595755919072312,16.75322003444367,9.929265317871867,-26.92752552
15449,88.2452,5.20239,BW5D_caliper_20210910.LAS,6,6.572081699157381,16.693087515859748,9.534694985956344,-26.89713696
15450,88.1455,5.15821,BW5D_caliper_20210910.LAS,6,6.525903905080486,16.575795918904433,8.765065084674761,-26.866748400000002
15451,88.0458,5.20239,BW5D_caliper_20210910.LAS,6,6.572081699157381,16.693087515859748,9.534694985956344,-26.83635984
15452,87.9461,5.15486,BW5D_caliper_20210910.LAS,6,6.522402420015804,16.566902146840143,8.706707000263398,-26.80597128
15453,87.8463,5.14227,BW5D_caliper_20210910.LAS,6,6.509243107489137,16.53347749302241,8.487385124818953,-26.77555224
15454,87.7466,5.18785,BW5D_caliper_20210910.LAS,6,6.556884208757244,16.6544858902434,9.281403479287393,-26.74516368
15455,87.6469,5.2983,BW5D_caliper_20210910.LAS,6,6.672328693949483,16.947714882631686,11.205478232491384,-26.714775120000002
15456,87.5472,5.35226,BW5D_caliper_20210910.LAS,6,6.728728733976402,17.09097098430006,12.145478899606694,-26.684386560000004
15457,87.4475,5.47641,BW5D_caliper_20210910.LAS,6,6.8584927252540515,17.42057152214529,14.308212087567526,-26.653998
15458,87.3478,5.2818,BW5D_caliper_20210910.LAS,6,6.655082573481651,16.903909736643392,10.918042891360846,-26.623609440000003
15459,87.2481,5.12102,BW5D_caliper_20210910.LAS,6,6.4870321947654155,16.477061774704154,8.11720324609026,-26.59322088
15460,87.1484,5.25664,BW5D_caliper_20210910.LAS,6,6.628784852816764,16.83711352615458,10.479747546946072,-26.56283232
15461,87.0487,5.11459,BW5D_caliper_20210910.LAS,6,6.480311433880073,16.459991042055385,8.00519056466788,-26.53244376
15462,86.949,5.08663,BW5D_caliper_20210910.LAS,6,6.451087098832767,16.38576123103523,7.518118313879452,-26.5020552
15463,86.8493,5.05476,BW5D_caliper_20210910.LAS,6,6.417775955844295,16.30115092784451,6.962932597404918,-26.471666640000002
15464,86.7495,5.05839,BW5D_caliper_20210910.LAS,6,6.421570102347219,16.310788059961936,7.026168372453645,-26.4412476
15465,86.6498,5.10565,BW5D_caliper_20210910.LAS,6,6.470967172244776,16.43625661750173,7.849452870746261,-26.410859040000002
15466,86.5501,5.10704,BW5D_caliper_20210910.LAS,6,6.472420027241762,16.439946869194078,7.873667120696037,-26.380470480000003
15467,86.4504,5.1076,BW5D_caliper_20210910.LAS,6,6.473005350118246,16.441433589300345,7.8834225019707675,-26.35008192
15468,86.3507,5.16492,BW5D_caliper_20210910.LAS,6,6.53291732740407,16.59361001160634,8.881955456734508,-26.319693360000002
15469,86.251,5.53709,BW5D_caliper_20210910.LAS,6,6.921916639798779,17.581668265088897,15.365277329979646,-26.289304800000004
15470,86.1513,5.56001,BW5D_caliper_20210910.LAS,6,6.94587306895773,17.642517595152633,15.7645511492955,-26.258916240000005
15471,86.0516,5.26335,BW5D_caliper_20210910.LAS,6,6.635798275140349,16.854927618856486,10.596637919005818,-26.22852768
15472,85.9519,5.08663,BW5D_caliper_20210910.LAS,6,6.451087098832767,16.38576123103523,7.518118313879452,-26.19813912
15473,85.8522,5.16269,BW5D_caliper_20210910.LAS,6,6.530586488092356,16.587689679754586,8.843108134872606,-26.16775056
15474,85.7525,5.15486,BW5D_caliper_20210910.LAS,6,6.522402420015804,16.566902146840143,8.706707000263398,-26.137362
15475,85.6527,5.13473,BW5D_caliper_20210910.LAS,6,6.501362153045051,16.51345986873443,8.356035884084179,-26.10694296
15476,85.553,5.09782,BW5D_caliper_20210910.LAS,6,6.462783104168222,16.415469084587286,7.71305173613704,-26.0765544
15477,85.4533,5.14004,BW5D_caliper_20210910.LAS,6,6.506912268177425,16.52755716117066,8.448537802957084,-26.04616584
15478,85.3536,5.15234,BW5D_caliper_20210910.LAS,6,6.519768467071626,16.56021190636193,8.662807784527098,-26.015777280000002
15479,85.2539,5.11068,BW5D_caliper_20210910.LAS,6,6.476224625938909,16.449610549884827,7.937077098981815,-25.985388720000003
15480,85.1542,5.37855,BW5D_caliper_20210910.LAS,6,6.756207552588479,17.160767183574738,12.60345920980798,-25.95500016
15481,85.0545,5.64949,BW5D_caliper_20210910.LAS,6,7.0393993028644894,17.880074229275802,17.32332171440816,-25.924611600000002
15482,84.9548,5.60084,BW5D_caliper_20210910.LAS,6,6.988549377969944,17.750915420043658,16.475822966165733,-25.894223040000004
15483,84.8551,5.37239,BW5D_caliper_20210910.LAS,6,6.749769000947156,17.144413262405777,12.496150015785929,-25.863834479999998
15484,84.7554,5.23147,BW5D_caliper_20210910.LAS,6,6.602476679957655,16.770290767092444,10.041277999294246,-25.83344592
15485,84.6557,5.31452,BW5D_caliper_20210910.LAS,6,6.689282152979072,16.99077666856684,11.488035882984526,-25.80305736
15486,84.5559,5.25552,BW5D_caliper_20210910.LAS,6,6.627614207063797,16.834140085942042,10.46023678439661,-25.77263832
15487,84.4562,5.20659,BW5D_caliper_20210910.LAS,6,6.57647162073101,16.704237916656766,9.607860345516839,-25.74224976
15488,84.3565,5.26474,BW5D_caliper_20210910.LAS,6,6.6372511301373365,16.858617870548834,10.620852168955608,-25.7118612
15489,84.2568,5.25216,BW5D_caliper_20210910.LAS,6,6.624102269804893,16.82521976530443,10.401704496748215,-25.68147264
15490,84.1571,5.37855,BW5D_caliper_20210910.LAS,6,6.756207552588479,17.160767183574738,12.60345920980798,-25.65108408
15491,84.0574,5.76301,BW5D_caliper_20210910.LAS,6,7.158052611683168,18.181453633675247,19.30087686138613,-25.62069552
15492,83.9577,5.66906,BW5D_caliper_20210910.LAS,6,7.059854246958759,17.932029787275248,17.664237449312647,-25.590306960000003
15493,83.858,5.55498,BW5D_caliper_20210910.LAS,6,6.940615615263597,17.629163662769535,15.676926921059945,-25.5599184
15494,83.7583,5.63159,BW5D_caliper_20210910.LAS,6,7.0206898752054485,17.83255228302184,17.01149792009081,-25.529529840000002
15495,83.6586,5.29466,BW5D_caliper_20210910.LAS,6,6.668524095252337,16.938051201940937,11.142068254205622,-25.499141280000003
15496,83.5588,5.50102,BW5D_caliper_20210910.LAS,6,6.884215575236677,17.48590756110116,14.736926253944619,-25.46872224
15497,83.4591,6.16481,BW5D_caliper_20210910.LAS,6,7.578021775560412,19.248175309923447,26.300362926006866,-25.438333680000003
15498,83.3594,5.82033,BW5D_caliper_20210910.LAS,6,7.21796458896899,18.333630055981235,20.29940981614984,-25.40794512
15499,83.2597,5.56924,BW5D_caliper_20210910.LAS,6,6.955520444225492,17.66702192833275,15.925340737091531,-25.37755656
15500,83.16,5.85724,BW5D_caliper_20210910.LAS,6,7.256543637845818,18.431620840128378,20.94239396409696,-25.347168
15501,83.0603,6.00432,BW5D_caliper_20210910.LAS,6,7.410274510476642,18.82209725661067,23.504575174610697,-25.31677944
15502,82.9606,6.11197,BW5D_caliper_20210910.LAS,6,7.522792381286461,19.10789264846761,25.379873021441018,-25.286390880000003
15503,82.8609,6.00236,BW5D_caliper_20210910.LAS,6,7.408225880408948,18.81689373623873,23.470431340149137,-25.25600232
15504,82.7612,5.82592,BW5D_caliper_20210910.LAS,6,7.223807365539607,18.348470708470604,20.396789425660124,-25.22561376
15505,82.6615,5.86479,BW5D_caliper_20210910.LAS,6,7.264435044484128,18.451665012989686,21.0739174080688,-25.195225200000003
15506,82.5618,6.00963,BW5D_caliper_20210910.LAS,6,7.415824625609016,18.8361945490469,23.5970770934836,-25.164836640000004
15507,82.462,6.90662,BW5D_caliper_20210910.LAS,6,8.353375995211431,21.217575027837036,39.222933253523856,-25.134417600000003
15508,82.3623,8.19171,BW5D_caliper_20210910.LAS,6,9.696577022605679,24.629305637418422,61.609617043427974,-25.104029040000004
15509,82.2626,7.30143,BW5D_caliper_20210910.LAS,6,8.76603907532685,22.2657392513302,46.100651255447495,-25.07364048
15510,82.1629,6.49112,BW5D_caliper_20210910.LAS,6,7.919087325248774,20.114481806131884,31.98478875414623,-25.04325192
15511,82.0632,6.27134,BW5D_caliper_20210910.LAS,6,7.689369000617264,19.53099726156785,28.15615001028773,-25.01286336
15512,81.9635,6.25373,BW5D_caliper_20210910.LAS,6,7.670962686590688,19.48424522394035,27.849378109844796,-24.9824748
15513,81.8638,5.92742,BW5D_caliper_20210910.LAS,6,7.329897136902325,18.617938727731907,22.164952281705418,-24.95208624
15514,81.7641,5.56365,BW5D_caliper_20210910.LAS,6,6.949677667654876,17.652181275843386,15.827961127581261,-24.92169768
15515,81.6644,5.44314,BW5D_caliper_20210910.LAS,6,6.823718275074371,17.3322444186889,13.72863791790618,-24.891309120000003
15516,81.5647,5.39337,BW5D_caliper_20210910.LAS,6,6.771697704426859,17.20011216924422,12.861628407114312,-24.86092056
15517,81.465,5.33884,BW5D_caliper_20210910.LAS,6,6.714701889329232,17.055342798896252,11.911698155487205,-24.830532
15518,81.3652,5.35142,BW5D_caliper_20210910.LAS,6,6.727850749661676,17.088740904140657,12.130845827694598,-24.800112960000003
15519,81.2655,5.58797,BW5D_caliper_20210910.LAS,6,6.975097404005036,17.716747406172793,16.25162340008394,-24.7697244
15520,81.1658,5.58238,BW5D_caliper_20210910.LAS,6,6.969254627434419,17.701906753683424,16.154243790573656,-24.739335840000003
15521,81.0661,5.40091,BW5D_caliper_20210910.LAS,6,6.779578658870946,17.2201297935322,12.992977647849102,-24.708947280000004
15522,80.9664,5.67465,BW5D_caliper_20210910.LAS,6,7.065697023529376,17.946870439764616,17.76161705882293,-24.678558719999998
15523,80.8667,5.49179,BW5D_caliper_20210910.LAS,6,6.874568199968915,17.461403227921046,14.576136666148587,-24.64817016
15524,80.767,5.44174,BW5D_caliper_20210910.LAS,6,6.822254967883161,17.32852761842323,13.704249464719354,-24.6177816
15525,80.6673,5.53093,BW5D_caliper_20210910.LAS,6,6.915478088157455,17.565314343919937,15.257968135957581,-24.587393040000002
15526,80.5676,5.66403,BW5D_caliper_20210910.LAS,6,7.0545967932646265,17.91867585489215,17.57661322107711,-24.55700448
15527,80.4679,5.30529,BW5D_caliper_20210910.LAS,6,6.67963477771131,16.966272335386726,11.327246295188493,-24.52661592
