Vertical Position [m],Corrected sp Cond [uS/cm]
15.16,42881.109265700405
15.174,42913.474202898484
15.175,42944.30408695645
15.176,42973.653294685915
15.188,43001.65769082118
15.19,43025.4619130434
15.192,43057.34986473422
15.198,43082.89945893712
15.201,43107.6378840579
15.203,43132.07082125597
15.207,43161.90189371973
15.21,43188.63808695644
15.213,43213.74844444437
15.22,43242.85395169075
15.225,43269.75482125597
15.228,43299.05930434774
15.232,43325.19671497577
15.242,43353.153294685915
15.243,43382.59416425113
15.245,43410.37465700475
15.253,43437.87922705306
15.257,43467.693826086885
15.259,43494.69366183567
15.266,43524.51671497576
15.269,43558.03192270524
15.272,43590.097545893645
15.277,43625.58065700476
15.283,43661.7859130434
15.287,43699.26197101441
15.297,43737.83590338156
15.303,43781.975400966105
15.307,43822.49331400958
15.319,43862.630067632774
15.323,43904.48838647336
15.334,43947.54830917866
15.34,43986.30144927528
15.352,44025.8413719806
15.356,44066.95744927528
15.362,44101.66081159413
15.366,44140.64798067625
15.381,44176.8737777777
15.385,44211.48102415451
15.39,44244.49897584533
15.405,44274.546357487845
15.41,44303.85000966176
15.411,44331.93202898542
15.422,44359.49169082118
15.427,44388.94281159412
15.43,44418.8689661835
15.439,44449.51920772939
15.441,44478.89596135258
15.444,44512.44164251199
15.446,44543.95277294678
15.458,44575.87205797094
15.46,44608.25053140089
15.463,44641.16085024146
15.472,44672.803942028906
15.476,44706.368888888814
15.484,44738.37936231877
15.489,44770.867980676245
15.491,44803.75729468591
15.499,44836.90228019316
15.503,44869.674125603786
15.504,44907.17839613518
15.512,44939.73111111103
15.518,44972.36678260862
15.521,45004.240212560304
15.529,45035.2107246376
15.533,45065.30687922697
15.536,45094.53470531393
15.542,45124.012405797024
15.546,45154.70836714967
15.549,45182.508444444364
15.556,45212.501816425036
15.557,45239.868425120694
15.559,45267.58357487915
15.563,45293.778589371905
15.578,45318.8104541062
15.581,45343.14912077286
15.59,45367.00438647335
15.596,45391.2286956521
15.6,45415.78448309171
15.601,45437.24730434775
15.618,45459.5366956521
15.622,45480.97820289846
15.624,45507.642260869485
15.632,45533.04798067625
15.636,45561.57858937191
15.637,45588.46631884051
15.65,45616.77714009654
15.655,45645.98962318833
15.661,45676.1364830917
15.666,45707.36467632843
15.68,45739.70595169074
15.685,45773.03719806755
15.701,45808.251130434706
15.704,45839.43516908205
15.707,45879.834338164175
15.716,45916.38131400958
15.724,45951.366434782525
15.725,45986.360347826005
15.74,46022.55412560378
15.746,46057.26500483084
15.747,46090.99607729461
15.754,46127.811710144844
15.77,46161.61518840572
15.774,46194.60086956513
15.777,46227.95957487915
15.789,46262.214840579625
15.79,46297.13487922697
15.793,46330.93965217382
15.802,46362.31111111103
15.804,46400.40616425113
15.805,46438.2450241545
15.815,46474.18525603856
15.82,46509.00910144919
15.821,46548.69215458929
15.832,46586.29294685982
15.838,46624.38950724629
15.842,46663.077178743886
15.845,46701.82148792262
15.857,46745.828386473346
15.861,46782.51882125596
15.863,46817.39638647335
15.865,46854.42363285016
15.867,46894.3362125603
15.868,46929.69319806756
15.87,46966.84135265692
15.873,47006.22342028977
15.879,47041.57851207721
15.888,47076.90672463759
15.889,47111.27914975837
15.893,47144.63712077286
15.908,47176.97383574871
15.911,47211.351787439526
15.927,47243.1650241545
15.937,47282.103342995084
15.944,47314.62127536224
15.963,47345.98036714968
15.97,47378.6832657004
15.971,47411.898241545816
15.977,47444.91694685983
15.992,47477.12044444436
15.997,47508.63791304339
16.003,47543.141217391225
16.022,47574.97269565209
16.027,47606.01333333325
16.028,47637.38968115934
16.043,47669.714415458846
16.046,47702.08774879218
16.049,47732.94065700475
16.061,47767.95298550716
16.064,47801.81453140088
16.067,47832.80212560378
16.076,47867.22836714968
16.082,47898.82643478253
16.084,47928.262473429866
16.087,47961.5061835748
16.101,47992.15028019315
16.105,48022.98378743953
16.108,48054.071285024074
16.122,48085.06844444436
16.125,48115.40463768107
16.127,48143.38023188397
16.134,48176.11884057963
16.137,48206.81546859895
16.139,48236.52888888881
16.148,48266.81206763277
16.151,48300.89615458928
16.153,48332.943333333256
16.156,48366.562222222135
16.169,48399.95101449267
16.172,48433.70347826079
16.177,48467.56665700475
16.185,48506.0951304347
16.188,48547.90611594194
16.19,48588.05520772938
16.2,48630.3414009661
16.203,48676.14459903372
16.21,48717.55123671489
16.215,48765.13358454098
16.218,48813.5499420289
16.222,48857.52747826079
16.233,48903.49293719798
16.235,48952.55907246367
16.245,48997.67958454098
16.246,49038.865971014406
16.264,49081.469400966096
16.268,49122.06491787431
16.269,49157.49409661828
16.28,49194.82014492745
16.281,49226.79820289846
16.285,49262.06232850232
16.287,49292.306009661756
16.297,49318.9546183574
16.298,49346.770743961264
16.301,49372.10327536223
16.306,49397.592222222134
16.307,49425.04731400957
16.31,49450.682840579626
16.314,49476.77666666658
16.317,49501.786792270446
16.322,49526.3171304347
16.324,49549.99573913035
16.326,49580.020628019236
16.333,49604.7910241545
16.336,49632.47036714967
16.337,49661.57923671488
16.343,49691.42416425112
16.354,49717.10766183566
16.358,49744.7001062801
16.363,49774.155893719726
16.373,49800.29311111103
16.379,49827.969400966096
16.394,49856.663690821166
16.401,49884.513072463684
16.402,49912.558144927454
16.415,49939.43367149749
16.421,49965.38521739122
16.425,49992.68076328494
16.431,50016.00713043469
16.444,50040.128202898464
16.448,50063.05082125595
16.451,50086.75657004822
16.456,50107.8915362318
16.457,50128.231545893635
16.459,50148.69526570039
16.468,50169.59644444435
16.469,50191.709816425035
16.472,50212.19501449266
16.479,50233.3279420289
16.486,50253.262975845326
16.493,50272.65406763276
16.498,50291.47719806754
16.509,50309.777236714894
16.511,50326.79408695643
16.523,50345.60991304339
16.525,50362.81978743953
16.527,50381.541932367065
16.533,50397.8809661835
16.534,50414.36108212552
16.537,50431.245758454024
16.542,50447.244772946775
16.547,50462.98643478252
16.55,50478.668772946774
16.557,50494.343149758366
16.562,50509.94600966174
16.565,50526.78879227044
16.566,50542.09198067624
16.58,50558.06815458927
16.583,50573.929429951604
16.586,50589.372077294596
16.597,50604.693062801845
16.599,50621.59211594195
16.602,50637.209275362235
16.605,50653.14838647334
16.611,50669.01346859894
16.617,50684.75569082116
16.633,50700.44017391295
16.642,50716.10257004822
16.649,50733.009700483
16.654,50747.79093719797
16.673,50763.307285024064
16.678,50778.73986473421
16.692,50793.7954009661
16.699,50808.48558454096
16.701,50824.001449275274
16.718,50837.22011594194
16.726,50850.76295652165
16.73,50863.39609661827
16.742,50877.0720772946
16.746,50889.61791304339
16.749,50901.606318840495
16.753,50913.07860869557
16.761,50924.11174879217
16.764,50934.22267632842
16.768,50945.5887536231
16.776,50956.68033816416
16.781,50967.80830917866
16.786,50979.90578743952
16.794,50991.70591304339
16.795,51003.66039613518
16.799,51015.74456038639
16.802,51027.95892753614
16.807,51040.30293719797
16.81,51052.79278260861
16.814,51065.37528502406
16.826,51078.56717874388
16.829,51091.45673429943
16.839,51103.85966183565
16.841,51116.70728502407
16.843,51129.92806763276
16.85,51143.52469565208
16.86,51157.462927536144
16.867,51172.664657004745
16.879,51187.10976811585
16.889,51202.622415458856
16.894,51218.13119806754
16.908,51233.885333333244
16.917,51249.186966183486
16.922,51267.09354589364
16.935,51283.36821256029
16.941,51300.133739130346
16.944,51318.951149758366
16.961,51335.43692753614
16.969,51351.843864734205
16.979,51367.84651207721
16.986,51382.82113043469
16.989,51398.253487922615
16.997,51412.83622222213
17.002,51427.02222222213
17.003,51440.83206763276
17.004,51453.75864734291
17.016,51466.002850241464
17.017,51479.34619323663
17.019,51491.463352656916
17.027,51504.74617391295
17.032,51517.74068599025
17.036,51531.06188405788
17.042,51544.682927536145
17.046,51558.39023188396
17.049,51572.11515942021
17.056,51585.84230917865
17.058,51599.500028985414
17.059,51614.29890821248
17.063,51626.673536231785
17.065,51640.90636714967
17.068,51654.62940096609
17.07,51666.49154589363
17.076,51678.785961352565
17.08,51690.72770048301
17.081,51701.9874299516
17.087,51714.49287922697
17.091,51725.42059903373
17.094,51736.24114975837
17.104,51746.64921739121
17.11,51756.625671497495
17.111,51766.126299516814
17.114,51775.85110144919
17.12,51785.51464734291
17.124,51795.29652173904
17.128,51804.99640579701
17.134,51814.79967149749
17.139,51823.821314009576
17.14,51832.1945120772
17.154,51841.17665700474
17.161,51849.375246376716
17.166,51857.398048309085
17.176,51865.312753623104
17.18,51872.952347826
17.181,51881.31084057962
17.183,51888.15062801923
17.193,51895.527478260774
17.194,51902.16050241537
17.196,51909.94604830909
17.201,51917.482821255944
17.202,51924.864946859816
17.204,51931.14324637672
17.212,51938.37441545884
17.215,51944.906666666575
17.216,51950.97603864725
17.219,51958.01286956512
17.228,51964.54228019315
17.23,51971.68535265691
17.232,51978.00977777768
17.237,51985.50697584532
17.24,51991.97259903372
17.241,51998.62883091779
17.244,52004.57520772937
17.247,52012.72114009653
17.248,52019.9505120772
17.261,52027.186512077205
17.264,52034.63047342986
17.265,52042.51742995159
17.27,52050.32834782599
17.284,52058.216946859815
17.286,52066.177487922614
17.291,52074.16005797092
17.294,52083.10432850232
17.297,52090.56865700474
17.308,52098.589565217306
17.309,52106.38979710136
17.311,52114.406695652084
17.317,52121.23458937189
17.322,52128.18883091779
17.324,52135.49018357479
17.329,52141.75828019315
17.345,52148.28740096609
17.349,52154.90123671488
17.353,52160.795111111016
17.368,52167.74716908203
17.37,52174.66247342986
17.371,52180.57601932358
17.382,52187.56521739122
17.387,52194.0008888888
17.402,52199.83627053132
17.408,52206.237951690724
17.416,52212.643497584446
17.434,52218.76749758445
17.437,52224.77731400957
17.441,52230.70622222213
17.452,52236.57163285015
17.454,52242.37542028977
17.456,52247.822531400874
17.464,52254.43429951682
17.466,52259.798086956434
17.469,52265.2826473429
17.475,52271.277835748704
17.48,52276.85081159411
17.484,52282.198280193144
17.493,52288.32946859894
17.498,52294.05511111102
17.501,52299.500386473344
17.504,52305.44490821247
17.512,52311.9743768115
17.515,52317.38168115933
17.517,52322.579072463675
17.533,52328.02467632841
17.536,52333.90954589362
17.537,52339.05157487914
17.547,52344.52235748783
17.551,52349.83130434773
17.552,52355.14124637672
17.562,52360.33026086947
17.57,52365.35313043468
17.571,52371.198106280106
17.576,52376.727874396034
17.59,52382.37014492744
17.596,52388.6035652173
17.6,52394.39431884049
17.615,52400.32670531392
17.619,52406.945623188316
17.623,52412.26985507237
17.633,52418.84378743952
17.639,52425.79681159411
17.652,52431.83694685981
17.659,52438.28179710136
17.66,52445.097314009574
17.667,52451.13393236705
17.683,52457.1397294685
17.686,52462.98734299508
17.688,52468.683439613436
17.702,52472.98141062792
17.705,52477.804173912955
17.711,52483.676877294594
17.713,52488.92369082116
17.715,52493.756550724545
17.718,52498.371652173824
17.722,52503.35095652165
17.727,52509.271806763194
17.73,52514.58933333324
17.743,52519.53920772937
17.746,52524.37856038638
17.747,52529.00330434773
17.749,52533.6934589371
17.751,52538.49147826078
17.753,52543.07831884049
17.754,52548.25723671488
17.755,52552.527342995076
17.757,52556.50720772938
17.758,52560.37725603856
17.76,52563.79014492744
17.761,52566.90435748783
17.764,52569.56715619958
17.773,52571.773652173826
17.781,52573.43008695643
17.783,52574.609105958036
17.785,52576.92545700474
17.786,52578.997737197984
17.788,52579.673088566735
17.789,52580.41798840571
17.791,52581.18232656996
17.792,52582.15290305949
17.794,52582.793012560294
17.796,52582.97678067623
17.797,52582.36678711746
17.798,52582.18456167463
17.8,52581.85112850232
17.801,52581.90942286625
17.803,52581.75490756835
17.804,52581.64658550716
17.805,52581.39416296287
17.806,52581.246420611824
17.807,52581.16671690812
17.809,52581.14772818026
17.81,52581.22686505628
17.811,52581.37203091779
17.812,52581.573776489444
17.813,52581.82159935578
17.814,52582.1259826086
17.815,52582.5490067632
17.816,52582.917369404095
17.817,52583.30965603855
17.818,52583.78580096609
17.819,52584.202036070754
17.823,52584.55890241537
17.824,52584.977230917786
17.825,52585.302238969314
17.829,52585.768863768026
17.83,52586.230902415366
17.848,52586.95992979057
17.855,52587.533694685895
17.856,52588.306950724545
17.877,52589.14692367141
17.884,52589.868952656914
17.885,52590.67885603856
17.896,52591.61244444435
17.902,52592.56351690812
17.905,52593.43536231875
17.909,52594.48253140088
17.924,52595.4211594202
17.925,52596.429487922614
17.927,52597.29453140087
17.938,52598.44125603855
17.939,52599.483169082036
17.941,52600.54399999991
17.949,52601.622318840484
17.952,52602.766086956435
17.954,52604.03198067624
17.965,52605.25992270522
17.972,52606.59404830909
17.973,52608.05943961344
17.986,52609.67889855063
17.991,52611.41137198058
17.995,52613.62156521729
17.996,52614.88916908203
18.012,52617.34226086947
18.016,52620.390599033715
18.028,52623.26452173904
18.033,52626.97898550716
18.036,52630.244367149666
18.043,52633.50070531391
18.052,52636.853449275266
18.055,52640.3861352656
18.064,52643.75128502406
18.066,52647.2495942028
18.069,52650.77157487913
18.077,52654.486251207636
18.078,52657.89000966174
18.081,52661.97647342985
18.082,52665.680637681064
18.083,52669.31603864725
18.086,52672.98258937189
18.091,52676.31277294677
18.093,52680.52852173904
18.097,52684.61493719798
18.115,52688.7543768115
18.118,52692.96666666657
18.122,52697.50987439604
18.138,52701.6649178743
18.139,52706.95447342986
18.141,52712.690115941936
18.152,52717.785990338074
18.157,52723.093768115854
18.169,52728.45074396126
18.175,52733.8165120772
18.176,52738.90218357479
18.19,52744.82312077286
18.203,52750.32009661826
18.208,52755.89260869556
18.215,52761.565893719715
18.232,52767.35885024146
18.235,52773.44803864726
18.236,52779.61228985498
18.253,52785.10962318831
18.257,52790.97899516899
18.258,52797.0717294685
18.27,52803.4653236714
18.277,52810.445739130344
18.278,52817.14211594194
18.294,52824.005719806664
18.304,52830.918096618276
18.309,52837.84508212551
18.319,52844.82165217382
18.327,52851.8147826086
18.332,52859.3049178743
18.348,52865.98921739121
18.355,52873.17448309169
18.36,52880.11737198059
18.375,52887.093111111026
18.383,52893.69418357479
18.385,52900.70095652165
18.401,52906.895903381555
18.408,52913.39626086947
18.413,52919.90123671488
18.417,52926.43086956513
18.432,52933.1239999999
18.435,52939.488028985405
18.44,52945.95128502406
18.455,52952.53646376803
18.461,52959.08023188397
18.462,52965.63916908203
18.472,52972.25072463759
18.479,52978.93503381633
18.486,52985.71659903372
18.501,52992.464560386376
18.51,52999.198840579615
18.514,53005.55053140088
18.521,53012.963342995085
18.541,53019.81942028977
18.546,53026.775362318745
18.548,53033.8728888888
18.566,53041.107555555456
18.573,53048.9921352656
18.581,53056.01035748782
18.598,53063.55833816416
18.606,53071.27246376802
18.613,53079.16701449266
18.626,53087.25480193228
18.632,53095.52774879218
18.633,53103.74405797092
18.639,53112.60685990329
18.658,53121.10508212552
18.661,53129.54243478252
18.665,53137.8997294685
18.679,53146.219342995086
18.684,53154.54299516899
18.685,53162.90508212551
18.698,53171.35712077285
18.704,53179.85708212551
18.71,53188.076086956426
18.725,53196.12987439604
18.729,53204.713526569954
18.731,53212.311342995075
18.742,53220.76148792261
18.751,53229.64231884049
18.757,53239.28322705305
18.763,53248.96114009652
18.78,53258.94500483082
18.785,53269.24255072454
18.786,53279.890917874305
18.805,53290.88921739121
18.811,53302.18842512069
18.828,53313.76521739121
18.837,53325.897449275275
18.853,53338.45232850232
18.862,53350.30133333324
18.871,53362.34510144917
18.881,53374.323420289766
18.91,53386.2347826086
18.918,53398.07327536223
18.925,53409.8341062801
18.942,53421.81507246367
18.95,53433.55339130426
18.952,53444.64834782599
18.974,53455.63051207721
18.985,53466.617787439514
18.988,53477.76906280183
19.001,53489.24231884049
19.007,53500.81489855063
19.014,53512.30171980667
19.025,53524.38873429942
19.053,53536.000521739035
19.062,53547.48624154579
19.07,53558.859072463674
19.089,53570.13045410618
19.095,53581.26691787431
19.101,53592.02760386464
19.116,53602.572541062706
19.126,53612.871410627915
19.127,53623.48152656995
19.144,53634.008183574784
19.155,53644.51058937189
19.157,53655.04058937189
19.168,53665.63410628011
19.182,53676.31171980666
19.187,53687.08844444435
19.191,53697.51336231874
19.205,53708.09569082116
19.211,53718.30144927527
19.233,53728.30079227044
19.238,53738.023439613426
19.245,53748.746299516824
19.26,53758.98877294677
19.268,53769.22731400957
19.269,53779.789700483
19.289,53789.35960386465
19.303,53799.00886956512
19.309,53808.42988405788
19.321,53817.56649275353
19.327,53826.3887826086
19.332,53834.874299516814
19.352,53843.534289854986
19.355,53852.12389371971
19.356,53861.051352656905
19.366,53869.11736231875
19.373,53876.692280193136
19.393,53884.3856714975
19.408,53891.52333333324
19.419,53898.260743961255
19.43,53904.65942995159
19.456,53910.9971884057
19.464,53916.608125603765
19.479,53921.45260869556
19.492,53926.0831594202
19.493,53930.56208695643
19.496,53935.14632850232
19.503,53938.79428019314
19.509,53942.37388405787
19.513,53945.56838647333
19.519,53948.87543961343
19.525,53951.76600966174
19.528,53954.476618357396
19.53,53957.09074396126
19.539,53959.65895652164
19.542,53962.184115941935
19.547,53964.77590338155
19.564,53967.18749758445
19.569,53969.831072463676
19.57,53971.8394589371
19.59,53974.27215458927
19.595,53976.86407729458
19.597,53979.02321739121
19.612,53981.31897584532
19.623,53983.745497584445
19.632,53986.17113043469
19.651,53988.1310241545
19.662,53990.22340096609
19.672,53992.24221256029
19.674,53994.201971014394
19.696,53996.11336231875
19.702,53998.11733333324
19.703,53999.77003864726
19.717,54001.37043478251
19.724,54003.00686956512
19.739,54004.367207729374
19.746,54005.72149758444
19.751,54007.03582608686
19.756,54008.295082125514
19.768,54009.50171980666
19.771,54010.70236714966
19.773,54011.78428985498
19.79,54012.81314975835
19.795,54013.77654106272
19.799,54014.824550724545
19.807,54015.62541062792
19.811,54016.47904347816
19.813,54017.320560386375
19.823,54018.27971014484
19.834,54019.14672463758
19.837,54019.94950724628
19.846,54020.81062801923
19.858,54021.580579710055
19.86,54022.29619323663
19.864,54023.093777777685
19.879,54023.81826086946
19.884,54024.54490821247
19.889,54025.235246376724
19.9,54026.00401932358
19.903,54026.79120772937
19.906,54027.4233236714
19.914,54028.19787439604
19.92,54028.91501449266
19.924,54029.592908212464
19.928,54030.35833816416
19.936,54031.07526570039
19.938,54031.784579710045
19.942,54032.48608695643
19.958,54033.192173912954
19.96,54033.825584540966
19.961,54034.577700483
19.972,54035.302724637586
19.977,54036.01068599025
19.978,54036.626241545804
19.998,54037.26660869556
20.005,54037.9381062801
20.007,54038.4655652173
20.016,54039.12558454097
20.023,54039.767652173825
20.026,54040.31878260861
20.028,54040.91252173904
20.04,54041.514917874294
20.041,54042.18649275352
20.043,54042.78162318831
20.053,54043.4317294685
20.058,54044.1567536231
20.061,54044.82160386464
20.074,54045.55596135257
20.075,54046.3729468598
20.078,54047.125285024056
20.086,54047.93800966174
20.093,54048.7574879226
20.098,54049.590801932274
20.108,54050.48112077285
20.117,54051.55862801922
20.126,54052.55793236705
20.128,54053.59000966173
20.152,54054.77039613517
20.159,54056.00589371972
20.162,54057.264618357396
20.181,54058.52364251198
20.189,54059.876347825986
20.204,54061.22889855063
20.211,54062.7275942028
20.228,54064.37007729459
20.234,54066.09352656995
20.242,54067.89011594194
20.25,54069.50189371971
20.274,54071.52219323662
20.286,54073.520850241446
20.289,54075.42927536222
20.309,54077.249913043386
20.317,54079.1062415458
20.335,54080.93855072454
20.341,54082.68782608686
20.345,54084.55409661826
20.351,54086.2888888888
20.367,54088.01433816416
20.368,54089.69901449265
20.37,54091.31404830908
20.371,54092.900676328405
20.373,54094.466879226966
20.374,54095.97319806754
20.377,54097.41472463758
20.381,54098.76756521729
20.389,54100.13171014483
20.392,54101.49916908203
20.394,54103.04546859894
20.405,54104.537507246285
20.413,54106.0091594202
20.416,54107.47497584532
20.425,54108.913913043376
20.432,54110.492425120676
20.436,54111.99833816416
20.44,54113.40537198058
20.449,54114.74330434774
20.456,54116.107603864635
20.467,54117.5774299516
20.471,54118.89975845401
20.473,54120.25184541054
20.481,54121.54688888879
20.485,54122.81924637671
20.49,54124.08449275352
20.494,54125.34465700474
20.506,54126.6294589371
20.508,54127.8998647342
20.51,54129.15191304339
20.521,54130.3387826086
20.522,54131.47684057961
20.524,54132.576676328405
20.53,54133.810299516816
20.532,54135.05659903372
20.535,54136.09099516898
20.54,54137.29768115932
20.547,54138.34342028976
20.552,54139.33764251198
20.564,54140.296792270434
20.57,54141.4368888888
20.574,54142.33847342986
20.578,54143.206086956416
20.591,54144.14830917865
20.592,54145.14662801923
20.594,54145.95628985497
20.603,54146.990531400865
20.607,54147.97242512067
20.608,54149.218028985415
20.62,54150.422463768016
20.628,54151.781120772845
20.633,54153.03135265691
20.64,54154.47396135256
20.655,54155.67784541054
20.659,54157.20358454097
20.666,54158.874811594105
20.67,54160.44091787431
20.674,54161.984338164155
20.676,54163.352106280094
20.677,54164.91168115933
20.678,54166.43158454097
20.68,54167.79392270522
20.683,54169.210579710045
20.687,54170.61604830908
20.688,54171.88267632841
20.69,54173.27521739121
20.691,54174.579526569956
20.692,54175.73761352648
20.695,54176.8995652173
20.698,54178.00377777768
20.702,54179.14522705304
20.705,54180.26849275353
20.714,54181.57788405788
20.719,54182.53685990328
20.722,54183.576531400875
20.726,54184.4626473429
20.737,54185.4941352656
20.739,54186.33443478252
20.741,54187.48898550715
20.75,54188.397797101345
20.752,54189.12593236705
20.755,54189.827574879135
20.758,54190.56859903373
20.761,54191.462086956424
20.768,54192.186009661746
20.772,54192.96546859894
20.777,54193.75084057962
20.789,54194.50380676319
20.794,54195.198434782506
20.798,54196.003072463674
20.8,54196.629487922604
20.813,54197.20647342986
20.817,54197.823024154495
20.824,54198.30245410618
20.827,54199.045729468504
20.83,54199.8162125603
20.838,54200.38933333324
20.845,54201.03890821247
20.847,54201.68687922696
20.855,54202.40505314
20.88,54203.21951690812
20.887,54204.08580676319
20.899,54204.95323671488
20.91,54206.019294685895
20.919,54207.092289854976
20.936,54208.15351690812
20.938,54209.42500483082
20.941,54210.718347826
20.943,54212.00946859894
20.947,54213.31394202889
20.959,54214.60995169073
20.962,54215.8501352656
20.965,54217.060193236626
20.982,54218.23005797092
20.984,54219.36233816415
20.986,54220.46259903372
21.002,54221.58591304338
21.007,54222.7228115941
21.008,54223.911816425025
21.021,54225.11946859895
21.027,54226.0747536231
21.033,54227.35450241537
21.051,54228.685101449184
21.062,54230.00649275352
21.067,54231.428502415365
21.083,54232.86212560377
21.112,54234.25551690811
21.121,54235.963014492656
21.123,54237.451980676226
21.141,54239.02975845401
21.147,54240.697623188316
21.148,54242.26046376802
21.151,54243.906164251115
21.158,54245.492927536136
21.159,54247.04042512068
21.162,54248.55283091779
21.164,54250.041178743864
21.17,54251.511613526476
21.186,54252.97288888879
21.188,54254.43656038638
21.195,54255.90504347817
21.21,54257.369314009564
21.217,54258.796676328406
21.218,54260.248956521646
21.237,54261.45563285015
21.245,54262.956280193146
21.246,54264.3574299516
21.262,54265.74265700474
21.274,54267.219188405696
21.28,54268.882405797
21.287,54270.49951690812
21.301,54272.28006763276
21.304,54273.92166183565
21.31,54275.69514009652
21.33,54277.529043478164
21.337,54279.32389371972
21.358,54281.441275362224
21.362,54283.367091787346
21.364,54285.45020289846
21.369,54287.47866666657
21.372,54289.53006763275
21.375,54291.79990338155
21.379,54294.011130434694
21.399,54296.22322705304
21.405,54298.425101449175
21.406,54300.72349758445
21.428,54302.67629629621
21.431,54304.62809661825
21.433,54306.557487922604
21.45,54308.461484702006
21.454,54310.249062801835
21.459,54311.96080193228
21.464,54313.59175523341
21.465,54315.2396231883
21.471,54316.64425120763
21.474,54318.05485668268
21.475,54319.42365217382
21.478,54320.748009661744
21.487,54322.04798711746
21.488,54323.281053139995
21.489,54324.68106280184
21.493,54325.85754267301
21.496,54327.259188405704
21.503,54328.61845410619
21.507,54330.160276972536
21.517,54331.88017391294
21.522,54333.592231883966
21.526,54335.43289533002
21.529,54337.370685990245
21.542,54339.31727536222
21.546,54341.24671175514
21.565,54343.336734299424
21.573,54345.38166183565
21.576,54347.46423188397
21.594,54349.5175652173
21.604,54351.5782415458
21.613,54353.62917874387
21.628,54355.67715942019
21.636,54357.72388405787
21.64,54359.756444444356
21.646,54361.747130434684
21.661,54363.73342995159
21.665,54365.64666666657
21.671,54367.48104347816
21.676,54369.318028985406
21.682,54371.11661835738
21.696,54372.89219323662
21.702,54374.646048309085
21.707,54376.29422222213
21.719,54378.20577777768
21.727,54380.012328502315
21.734,54381.747420289765
21.749,54383.48411594193
21.756,54385.21020289845
21.763,54387.02486956511
21.766,54388.736386473334
21.787,54390.516270531305
21.794,54392.16743961343
21.796,54394.18552656995
21.81,54396.24885024145
21.815,54398.094299516815
21.816,54400.14036714967
21.831,54402.13646376802
21.839,54404.222589371886
21.845,54406.37029951681
21.858,54408.64028985498
21.864,54410.877468598934
21.869,54413.14790338155
21.873,54415.44628019314
21.884,54417.7715942028
21.886,54420.12003864725
21.888,54422.482782608604
21.895,54424.8461062801
21.898,54427.3545120772
21.905,54429.65238647333
21.911,54431.971014492665
21.919,54434.13460869556
21.928,54436.445294685895
21.952,54438.55429951681
21.959,54440.612019323584
21.962,54442.62647342986
21.986,54444.616753623086
21.992,54446.878821255945
21.999,54448.65800966174
22.012,54450.481314009565
22.02,54452.36844444436
22.026,54454.08392270522
22.039,54455.867652173816
22.044,54457.62253140086
22.045,54459.30836714966
22.057,54461.10127536222
22.063,54462.83151690812
22.068,54464.54919806754
22.081,54466.25528502407
22.089,54467.94537198058
22.094,54469.60948792261
22.095,54471.1583768115
22.109,54472.86191304338
22.117,54474.42867632841
22.124,54475.93321739121
22.135,54477.35760386464
22.138,54478.87103381633
22.141,54480.12533333324
22.148,54481.450859903285
22.152,54482.75257971005
22.154,54484.0626473429
22.162,54485.389603864634
22.167,54486.70863768106
22.171,54488.153217391206
22.172,54489.38270531392
22.187,54490.70774879218
22.194,54492.051304347726
22.195,54493.42597101439
22.213,54494.8653526569
22.22,54496.475710144834
22.226,54497.99267632841
22.235,54499.64604830908
22.24,54501.32154589362
22.245,54503.01366183565
22.249,54504.7208115941
22.267,54506.44552656995
22.272,54508.28973913034
22.278,54509.86539130426
22.296,54511.73576811585
22.3,54513.46382608687
22.307,54515.17414492744
22.322,54516.86917874386
22.33,54518.55346859893
22.331,54520.172560386374
22.348,54521.76202898542
22.356,54523.32846376802
22.36,54525.09569082117
22.364,54526.736811594106
22.378,54528.376309178646
22.384,54530.0234589371
22.386,54531.70645410619
22.411,54533.429101449176
22.423,54535.17781642503
22.429,54536.957101449174
22.45,54538.84508212551
22.459,54540.871342995066
22.479,54542.89134299508
22.49,54544.85033816416
22.491,54547.08925603855
22.508,54549.200193236626
22.52,54551.333120772855
22.526,54553.4814299516
22.539,54555.77671497576
22.552,54557.91053140088
22.557,54559.96170048299
22.574,54562.19497584531
22.58,54564.23385507237
22.587,54566.09476328493
22.599,54568.20933333323
22.602,54570.19429951681
22.606,54572.192251207634
22.616,54574.15642512068
22.624,54576.05205797093
22.629,54577.91215458927
22.639,54579.74106280183
22.645,54581.5313236714
22.648,54583.29744927527
22.65,54585.10546859894
22.668,54586.97712077285
22.675,54588.907227053045
22.676,54590.770840579615
22.689,54592.614666666566
22.694,54594.58293719798
22.696,54596.290125603766
22.71,54598.09609661826
22.721,54599.900579710054
22.727,54601.66119806754
22.732,54603.62571980666
22.747,54605.46730434772
22.748,54607.43283091778
22.75,54609.151207729374
22.758,54610.95076328493
22.762,54612.9111884057
22.766,54614.523864734205
22.778,54616.55051207719
22.787,54618.51395169072
22.793,54620.28726570039
22.806,54622.38716908203
22.812,54624.34500483083
22.814,54626.22334299508
22.819,54628.38342028976
22.837,54630.43339130426
22.843,54632.408309178645
22.848,54634.65408695642
22.862,54636.74645410618
22.869,54638.80003864724
22.87,54640.83362318831
22.885,54642.865990338076
22.891,54644.8898357487
22.893,54646.91057004822
22.904,54648.91704347817
22.907,54651.00747826078
22.911,54652.963111111014
