well_id,smoothing,N,bp_index,depth_bgl_m,sec_at_bp_uS_cm,cluster_id
LRS70D,savgol,12,12,24.104010091909778,50355.65161930207,10
LRS70D,savgol,13,1,2.899478541319301,2604.805386422025,0
LRS70D,savgol,13,2,4.521296373011123,5290.02956425017,0
LRS70D,savgol,13,3,5.9719008867971,5680.574848232961,0
LRS70D,savgol,13,4,8.081139950650543,5911.910797015657,1
LRS70D,savgol,13,5,8.944645981443058,6195.946287738735,1
LRS70D,savgol,13,6,12.062424198374423,23776.507413636587,3
LRS70D,savgol,13,7,12.503969645659494,37948.37399522408,3
LRS70D,savgol,13,8,13.455443387362775,47866.11081939368,3
LRS70D,savgol,13,9,20.907439930482834,49782.048575897716,8
LRS70D,savgol,13,10,21.28477608760264,49918.46829685721,8
LRS70D,savgol,13,11,22.148643566095497,50088.11630478956,8
LRS70D,savgol,13,12,24.628668602067567,50425.13722286801,10
LRS70D,savgol,13,13,26.378751311672097,50460.1218557206,11
LRS70D,savgol,14,1,2.4512126770719815,2312.9309697479516,0
LRS70D,savgol,14,2,4.653877852015799,5397.971910266912,0
LRS70D,savgol,14,3,9.073769701867274,6159.787286944066,1
LRS70D,savgol,14,4,13.175530788685855,45285.18105200928,3
LRS70D,savgol,14,5,13.818827282965545,48005.56819340006,3
LRS70D,savgol,14,6,14.110073211314178,48264.421545317084,3
LRS70D,savgol,14,7,15.432436087539816,48453.85878032726,4
LRS70D,savgol,14,8,15.878572495656183,48569.602834120604,4
LRS70D,savgol,14,9,16.940147276745595,48699.93223774353,5
LRS70D,savgol,14,10,17.374754176684768,48908.34652576215,5
LRS70D,savgol,14,11,19.035521078085758,49248.81566479752,6
LRS70D,savgol,14,12,21.824249108565272,50040.25462836857,8
LRS70D,savgol,14,13,24.610434491318316,50424.63307863443,10
LRS70D,savgol,14,14,26.37980900435052,50460.21252823789,11
LRS70D,lowess,1,1,15.24143480058102,48656.6874742998,4
LRS70D,lowess,2,1,9.438180051275475,8210.916311186502,1
LRS70D,lowess,2,2,13.419612274202596,48105.517244738585,3
LRS70D,lowess,3,1,5.1131181784165225,5500.661443944551,0
LRS70D,lowess,3,2,8.855612437992926,6095.60963735763,1
LRS70D,lowess,3,3,13.376485912453331,48076.17632864118,3
LRS70D,lowess,4,1,5.112758887346005,5500.125195484736,0
LRS70D,lowess,4,2,8.859433764019533,6097.319132620398,1
LRS70D,lowess,4,3,13.260455893401792,45715.18025719578,3
LRS70D,lowess,4,4,14.159355480065843,48419.164012791116,3
LRS70D,lowess,5,1,2.6465711918139356,2506.76129953802,0
LRS70D,lowess,5,2,4.7116664496573755,5410.176479467165,0
LRS70D,lowess,5,3,8.865376573681793,6113.928489838788,1
LRS70D,lowess,5,4,13.26045589340178,45715.180257197,3
LRS70D,lowess,5,5,14.159355480065825,48419.1640127928,3
LRS70D,lowess,6,1,1.917951143784368,2203.139736549611,0
LRS70D,lowess,6,2,3.1581132083205286,2935.1966905549184,0
LRS70D,lowess,6,3,4.065851595990882,4369.440004630803,0
LRS70D,lowess,6,4,4.819621277210406,5436.7552229744515,0
LRS70D,lowess,6,5,8.86023364345874,6107.636973849388,1
LRS70D,lowess,6,6,13.376330880347611,48076.14727295482,3
LRS70D,lowess,7,1,2.645453867490479,2506.379798028221,0
LRS70D,lowess,7,2,4.715879788719538,5415.8187128749205,0
LRS70D,lowess,7,3,8.701529398149049,6076.076644317851,1
LRS70D,lowess,7,4,11.878456505645643,22092.162919008166,3
LRS70D,lowess,7,5,12.655910023993634,39389.94307943408,3
LRS70D,lowess,7,6,13.552695892447916,47861.75615789418,3
LRS70D,lowess,7,7,22.42024632627839,50193.03998764782,8
LRS70D,lowess,8,1,5.105893327297076,5489.888260117949,0
LRS70D,lowess,8,2,9.105274215953209,6160.141689649616,1
LRS70D,lowess,8,3,9.899041869819083,11350.440677332126,1
LRS70D,lowess,8,4,11.14792406301066,15959.539403821236,2
LRS70D,lowess,8,5,11.697440573767057,19018.918497165138,3
LRS70D,lowess,8,6,12.628366415685138,38936.05010392663,3
LRS70D,lowess,8,7,13.528198878120646,47839.826366472465,3
LRS70D,lowess,8,8,22.361803559924024,50186.645701091686,8
LRS70D,lowess,9,1,2.6454538674904433,2506.3797980281315,0
LRS70D,lowess,9,2,4.717413526865596,5418.9107420600285,0
LRS70D,lowess,9,3,8.389121781178975,6015.698304893114,1
LRS70D,lowess,9,4,8.720086325619953,6121.282000609342,1
LRS70D,lowess,9,5,11.878647985483365,22095.30966484849,3
LRS70D,lowess,9,6,12.655910023993655,39389.94307943529,3
LRS70D,lowess,9,7,13.552714912030572,47861.95390249237,3
LRS70D,lowess,9,8,22.43103319883708,50195.53901009228,8
LRS70D,lowess,9,9,28.54324438740738,50646.85757739104,13
LRS70D,lowess,10,1,2.744530401196509,2560.4946523555764,0
LRS70D,lowess,10,2,4.20289308095571,4543.192947551444,0
LRS70D,lowess,10,3,4.820818579514746,5440.950466185136,0
LRS70D,lowess,10,4,8.698937746845456,6070.648794417094,1
LRS70D,lowess,10,5,11.895569350449158,22239.15657281664,3
LRS70D,lowess,10,6,12.54602925572415,36781.11376311788,3
LRS70D,lowess,10,7,13.107057554354006,44626.69994781652,3
LRS70D,lowess,10,8,13.925478886484274,48083.91310165329,3
LRS70D,lowess,10,9,22.40896177800178,50121.64950947626,8
LRS70D,lowess,10,10,24.137325379984613,50354.70272509476,10
LRS70D,lowess,11,1,2.6465711918139787,2506.76129953802,0
LRS70D,lowess,11,2,4.70803604890745,5402.864711098748,0
LRS70D,lowess,11,3,9.108154134744547,6173.816199659167,1
LRS70D,lowess,11,4,9.8990862496004,11350.828528001795,1
LRS70D,lowess,11,5,11.152280791058056,15977.821903373113,2
LRS70D,lowess,11,6,11.723471655750277,19190.68416088951,3
LRS70D,lowess,11,7,12.404180364147924,33333.71675852597,3
LRS70D,lowess,11,8,12.769982802300323,40454.63868656451,3
LRS70D,lowess,11,9,13.290319308074832,45816.62617932111,3
LRS70D,lowess,11,10,14.046511823112962,48129.33914060808,3
LRS70D,lowess,11,11,23.029027786922985,50258.43751070929,9
LRS70D,lowess,12,1,2.650424857364099,2508.077548593813,0
LRS70D,lowess,12,2,4.647646366001217,5292.122535596883,0
LRS70D,lowess,12,3,5.386757857963207,5541.837445032384,0
LRS70D,lowess,12,4,9.105247924247779,6155.780037608758,1
LRS70D,lowess,12,5,9.88460241305885,11240.351008529733,1
LRS70D,lowess,12,6,11.681256841572196,18696.400823385153,3
LRS70D,lowess,12,7,12.54315111349903,36800.11844683973,3
LRS70D,lowess,12,8,13.12988648141238,44842.20679123749,3
LRS70D,lowess,12,9,13.968877103215005,48143.800785304345,3
LRS70D,lowess,12,10,18.970348733901535,49232.478039849266,6
LRS70D,lowess,12,11,21.856649580530217,50044.02102112749,8
LRS70D,lowess,12,12,24.11834290107576,50353.62110123768,10
LRS70D,lowess,13,1,2.734387218519056,2553.9651936950468,0
LRS70D,lowess,13,2,4.2150648651245195,4561.855463784724,0
LRS70D,lowess,13,3,4.829385518002528,5447.383687137226,0
LRS70D,lowess,13,4,8.338720688279878,6000.830077461979,1
LRS70D,lowess,13,5,8.719407988448644,6120.589068641823,1
LRS70D,lowess,13,6,11.895737239526486,22242.044781691537,3
LRS70D,lowess,13,7,12.547744622057277,36829.948578699674,3
LRS70D,lowess,13,8,13.119094964041704,44744.64695547392,3
LRS70D,lowess,13,9,13.955511028330372,48136.28225641434,3
LRS70D,lowess,13,10,19.077300280027433,49259.596836061704,6
LRS70D,lowess,13,11,21.842209398520595,50041.549301427105,8
LRS70D,lowess,13,12,24.590314653062606,50419.37476386995,10
LRS70D,lowess,13,13,26.409099981174737,50464.52324855279,11
LRS70D,lowess,14,1,2.6494782356094206,2507.754158645142,0
LRS70D,lowess,14,2,4.66300750484097,5320.192736708138,0
LRS70D,lowess,14,3,5.914499656335765,5663.560123801174,0
LRS70D,lowess,14,4,8.056724999715087,5919.152400029954,1
LRS70D,lowess,14,5,9.127667748235064,6255.188907946117,1
LRS70D,lowess,14,6,9.88287033466483,11232.753936696012,1
LRS70D,lowess,14,7,11.68616781113246,18729.342648940274,3
LRS70D,lowess,14,8,12.518075880914367,36191.10408216212,3
LRS70D,lowess,14,9,13.065945991284496,44269.611140222834,3
LRS70D,lowess,14,10,13.885847205715503,48066.21923243392,3
LRS70D,lowess,14,11,22.364233157936482,50114.90480373735,8
LRS70D,lowess,14,12,24.474630344777136,50402.924313280324,10
LRS70D,lowess,14,13,24.9315160159523,50431.2729603269,10
LRS70D,lowess,14,14,26.371841923156044,50461.44525955026,11
LRS70D,lowess,15,1,1.9188750677102733,2203.316063825837,0
LRS70D,lowess,15,2,3.161207415290093,2938.083954614535,0
LRS70D,lowess,15,3,4.055026767900894,4349.553513724662,0
LRS70D,lowess,15,4,4.75806362005639,5354.287038425356,0
LRS70D,lowess,15,5,5.759601373112578,5622.121512566284,0
LRS70D,lowess,15,6,8.687253469653207,6043.038350092902,1
LRS70D,lowess,15,7,11.893085045395676,22214.638640774236,3
LRS70D,lowess,15,8,12.557703770848216,37051.96722310198,3
LRS70D,lowess,15,9,13.13271324333917,44841.660370963866,3
LRS70D,lowess,15,10,13.961368986535934,48137.057880988905,3
LRS70D,lowess,15,11,19.14889589564181,49276.50528232048,6
LRS70D,lowess,15,12,21.630185930673445,49984.470357427264,8
LRS70D,lowess,15,13,22.1612038274473,50088.9097553028,8
LRS70D,lowess,15,14,24.616119082146348,50420.54981033218,10
LRS70D,lowess,15,15,26.404588955400147,50464.1405765478,11
